名称,rm型片式厚膜固定电阻器,型号,(J)CL21-160V-0.22μF-K,分类,电容器,生产厂家,成都宏明电子股份有限公司,厂商地域,四川成都,质量等级,J,温度范围,-55～85℃,封装形式,流化包封,额定电压,160V	,标称容量,0.22μF,标称阻值,1.33mΩ	,阻值允许偏差,±1% 
名称,res metal ox 2w 36 ohm 5% axl,型号,rsmf2jt36r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,36Ω	,封装尺寸,0.165 dia×0.433 l (4.20,阻值允许偏差,±5%		
名称,res mo 1/2w 22 ohm 5% axial,型号,rsf12jb22r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,22Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 22k ohm 5% axial,型号,rsf12jb22k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,22kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1/2w 240 ohm 5% axial,型号,rsf12jb240r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,240Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 27 ohm 5% axial,型号,rsf12jb27r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,27Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 3 ohm 5% axial,型号,rsf12jb3r00,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,3Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 3.9 ohm 5% axial,型号,rsf12jb3r90,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,3.9Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 300 ohm 5% axial,型号,rsf12jb300r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,300Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 33k ohm 5% axial,型号,rsf12jb33k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,33kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 36k ohm 5% axial,型号,rsf12jb36k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,36kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 4.3 ohm 5% axial,型号,rsf12jb4r30,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,4.3Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 43 ohm 5% axial,型号,rsf12jb43r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,43Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 47 ohm 5% axial,型号,rsf12jb47r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,47Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 5.1 ohm 5% axial,型号,rsf12jb5r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,5.1Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 51 ohm 5% axial,型号,rsf12jb51r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,51Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 510 ohm 5% axial,型号,rsf12jb510r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,510Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 6.2k ohm 5% axial,型号,rsf12jb6k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,6.2kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 7.5 ohm 5% axial,型号,rsf12jb7r50,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.138 dia×0.354 l (3.50,标称阻值,7.5Ω	,阻值允许偏差,±5%		
名称,res mo 1/2w 7.5k ohm 5% axial,型号,rsf12jb7k50,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.138 dia×0.354 l (3.50,标称阻值,7.5kΩ	,阻值允许偏差,±5%		
名称,res mo 1/2w 9.1 ohm 5% axial,型号,rsf12jb9r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,9.1Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 0.47 ohm 5% axial,型号,rsf12jtr470,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,0.47Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 0.91 ohm 5% axial,型号,rsf12jtr910,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,0.91Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 1.1 ohm 5% axial,型号,rsf12jt1r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,1.1Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 1.3 ohm 5% axial,型号,rsf12jt1r30,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,1.3Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 1.3k ohm 5% axial,型号,rsf12jt1k30,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,1.3kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 1.8 ohm 5% axial,型号,rsf12jt1r80,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,1.8Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 10 ohm 5% axial,型号,rsf12jt10r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,10Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 11 ohm 5% axial,型号,rsf12jt11r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,11Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 13k ohm 5% axial,型号,rsf12jt13k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,13kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 15 ohm 5% axial,型号,rsf12jt15r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,15Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 15k ohm 5% axial,型号,rsf12jt15k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,15kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res 130 ohm 2w 5% axial,型号,rsf200jb-73-130r,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,温度范围,-55～235℃,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; safety,封装形式,axial,额定功耗,2W		,标称阻值,130Ω	,封装尺寸,0.197 dia×0.610 l (5.00,阻值允许偏差,±5%		
名称,res 36 ohm 2w 5% axial,型号,rsf200jb-73-36r,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,温度范围,-55～235℃,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; safety,封装形式,axial,额定功耗,2W		,标称阻值,36Ω	,封装尺寸,0.197 dia×0.610 l (5.00,阻值允许偏差,±5%		
名称,res 1.1 ohm 2w 5% axial,型号,rsf200jb-73-1r1,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,温度范围,-55～235℃,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; safety,封装形式,axial,额定功耗,2W		,标称阻值,1.1Ω	,封装尺寸,0.197 dia×0.610 l (5.00,阻值允许偏差,±5%		
名称,res 4.3k ohm 2w 5% axial,型号,rsf200jb-73-4k3,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,温度范围,-55～235℃,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; safety,封装形式,axial,额定功耗,2W		,封装尺寸,0.197 dia×0.610 l (5.00,标称阻值,4.3kΩ	,阻值允许偏差,±5%		
名称,res 910 ohm 1w 5% axial,型号,erg-1sj911,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,910Ω	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 5.6k ohm 1w 5% axial,型号,erg-1sj562,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,5.6kΩ	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 13k ohm 1w 5% axial,型号,erg-1sj133,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,13kΩ	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 6.2k ohm 1w 5% axial,型号,erg-1sj622,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,6.2kΩ	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 360 ohm 1w 5% axial,型号,erg-1sj361,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,360Ω	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 1.6k ohm 1w 5% axial,型号,erg-1sj162,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,1.6kΩ	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 18 ohm 1w 5% axial,型号,erg-1sj180,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,18Ω	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 36k ohm 1w 5% axial,型号,erg-1sj363,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,36kΩ	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 91 ohm 1w 5% axial,型号,erg-1sj910,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,封装形式,axial,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,91Ω	,封装尺寸,0.110 dia×0.354 l (2.80,阻值允许偏差,±5%		
名称,res 56 ohm 2w 5% axial,型号,erg-2sj560,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,封装形式,axial,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,56Ω	,封装尺寸,0.157 dia×0.472 l (4.00,阻值允许偏差,±5%		
名称,res 430 ohm 5w 5% axial,型号,sqp500jb-430r,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,封装形式,axial,温度范围,-55～155℃,number of terminations,2	,composition,metal oxide film	,features,anti-arc; flame proof; moisture resistant; safety,额定功耗,5W		,标称阻值,430Ω	,封装尺寸,0.374×0.354 rectangular,阻值允许偏差,±5%		
名称,res 1.2k ohm 5w 5% axial,型号,sqp500jb-1k2,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,质量等级,军品级,温度范围,-55～155℃,number of terminations,2	,composition,metal oxide film	,features,anti-arc; flame proof; moisture resistant; safety,封装形式,axial,额定功耗,5W		,封装尺寸,0.374×0.354 rectangular,标称阻值,1.2kΩ	,阻值允许偏差,±5%		
名称,res 220 ohm 5% 5w met oxide axl,型号,cp0005220r0je14,分类,氧化膜电阻器,生产厂家,vishay,厂商地域,美国,封装形式,axial,温度范围,-65～225℃,温度特性,±300ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,5W	,标称阻值,220Ω	,封装尺寸,0.875 l×0.375 w (22.22m,阻值允许偏差,±5%		
